DATE,HIGH_TEMP_F,LOW_TEMP__F,AVG_DAILY_TEMP_ALL_HOURS__F,AVG_DAILY_TEMP_XN_F,NORMAL_HIGH_TEMP__F,NORMAL_LOW_TEMP__F,NORMAL_AVG_DAILY_TEMP_ALL_HOURS__F,NORMAL_AVG_DAILY_TEMP_XN__F,DFN_HIGH_TEMP__F,DFN_LOW_TEMP__F,DFN_AVG_DAILY_TEMP_ALL_HOURS__F,DFN_AVG_DAILY_TEMP_XN__F,WARMEST_WINDCHILL_TEMP__F,COLDEST_WINDCHILL_TEMP__F,AVG_DAILY_WINDCHILL_TEMP_ALL_HOURS__F,MAXIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,MINIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,DAILY_AVG_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,EXT_MAX__WARM,EXT_MAX__WARM_DATE,EXT_MAX__COLD,EXT_MAX__COLD_DATE,EXT_MIN__WARM,EXT_MIN__WARM_DATE,EXT_MIN__COLD,EXT_MIN__COLD_DATE,NORMAL_HIGHEST_DEW_POINT_TEMP__F,NORMAL_LOWEST_DEW_POINT_TEMP__F,NORMAL_AVG_DAILY_DEW_POINT_TEMP_ALL_HOURS__F,NORMAL_HIGHEST_RELATIVE_HUMIDITY_%,NORMAL_LOWEST_RELATIVE_HUMIDITY_%,NORMAL_AVG_DAILY_RELATIVE_HUMIDITY_ALL_HOURS_%,NORMAL_HIGHEST_WET_BULB_TEMP__F,NORMAL_LOWEST_WET_BULB_TEMP__F,NORMAL_AVG_DAILY_WET_BULB_TEMP_ALL_HOURS__F,HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__HDDS_FROM_XN__BASE_OF_65_F,HEATING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_HDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__HDDS_ALL_HOURS__BASE_OF_65_F,COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__CDDS_FROM_XN__BASE_OF_65_F,COOLING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_CDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__CDDS_ALL_HOURS__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__EDDS_FROM_XN__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_EDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__EDDS_ALL_HOURS__BASE_OF_65_F,GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,AVG_DAILY_SOIL_TEMP_WBI_CALC__F,HIGHEST_SUSTAIN_SPEED__MPH,LOWEST_SUSTAIN_SPEED__MPH,AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,PREDOMINATE_WIND_DIR__DEG,NORMAL_AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,AVG_DAILY_CLOUD_COVER_ALL_HOURS_%,MAXIMUM_SOLAR_RADIANCE__WMEXP2,MINIMUM_SOLAR_RADIANCE__WMEXP2,AVG_SOLAR_RADIANCE__WMEXP2,MAXIMUM_SOLAR_RADIANCE__FTCANDLES,MINIMUM_SOLAR_RADIANCE__FTCANDLES,AVG_SOLAR_RADIANCE__FTCANDLES,TOTAL_MINUTES_OF_SUNSHINE_CALCULATED,TOT_MIN_OF_SUNSHINE_POSSIBLE_ON_CLOUDFREE_DAY,PERCENT_OF_SUNSHINE_POSSIBLE_CALCTOTAL_POSSIBLE,NORMAL_TOTAL_DAILY_WATER_EQUIVALENT_INCHES,SNOWFALL__WBI_CALCULATED;_SUM_OF_ALL_HOURS,AVG_POPS_ON_FCST_DATA__OR__%_OF_DAY_WITH_PRECIP,OBSERVED_DAILY_WATER_EQUIVALENT_INCHES,STATION_CODES,WBI_24_LETTER_CODE_ALL_HOURS_CODES
2005-02-03,54.0,27.0,38.8,40.5,46.0,30.9,37.4,38.5,7.9,-4.0,1.4,2.0,54.0,25.9,37.9,901,218,429,57.9,1967,17.1,1950,45.0,1968,-4.0,1989,30.9,28.9,30.2,92,54,77,39.7,30.2,34.3,24.5,26.5,-2.0,26.1,27.5,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,24.8,26.8,-2.0,26.5,27.9,-1.4,0.0,0.0,0.0,0.0,40.3,6.0,0.0,1.2,0,9.4,38,780,0,188,5693,0,1370,443,594,75,0.13,0.0,0,0.0,17,0
2005-02-04,53.1,32.0,42.4,42.4,46.0,30.9,37.4,38.5,7.0,1.1,5.0,4.0,50.0,31.6,39.2,948,287,682,57.0,1958,26.1,1989,44.1,1959,1.0,1989,30.9,28.9,30.4,92,56,77,39.7,30.2,34.5,22.5,26.5,-4.0,22.5,27.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,28.6,-4.3,24.3,29.7,-5.4,0.0,0.0,0.0,0.0,39.6,23.0,0.0,7.9,3,9.4,70,780,0,125,5694,0,914,208,597,35,0.13,0.0,8,0.09,17,8
2005-02-05,48.9,35.1,41.4,42.1,46.0,30.9,37.4,38.5,2.9,4.1,4.0,3.6,45.1,31.6,37.9,939,287,704,61.0,1967,26.1,1929,45.0,1995,-0.9,1948,30.9,28.9,30.4,92,56,78,39.7,30.2,34.5,22.9,26.5,-3.6,23.6,27.5,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,28.1,-3.8,25.0,29.3,-4.3,0.0,0.0,0.0,0.0,38.5,14.0,0.0,6.3,348,9.5,64,558,0,100,4076,0,728,165,599,28,0.12,0.0,0,0.0,17,4
2005-02-06,44.1,30.9,37.8,37.4,46.0,30.9,37.4,38.5,-2.0,0.0,0.4,-1.1,43.0,30.4,35.6,942,293,570,60.1,1964,14.0,1929,45.0,1995,-9.9,1929,32.0,28.9,30.9,96,56,79,39.7,30.2,34.7,27.5,26.5,1.1,27.2,27.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,28.4,27.4,1.1,28.1,28.4,-0.4,0.0,0.0,0.0,0.0,37.2,14.0,0.0,3.4,0,9.4,91,307,0,71,2244,0,521,113,603,19,0.12,0.0,37,0.31,17,10
2005-02-07,48.9,28.9,38.8,38.8,46.9,30.9,37.8,38.8,2.0,-2.0,1.1,0.0,48.0,23.9,36.9,958,264,583,60.1,2006,10.0,1929,43.0,1958,-15.0,1929,32.0,30.0,31.5,96,56,80,40.6,30.6,35.1,26.1,26.1,0.0,26.1,27.2,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,0.0,26.8,27.9,-1.1,0.0,0.0,0.0,0.0,36.9,9.0,0.0,2.8,0,9.6,48,705,0,160,5147,0,1169,308,605,51,0.12,0.0,0,0.0,17,4
2005-02-08,48.0,26.1,34.0,37.0,46.9,30.9,37.8,38.8,1.1,-4.9,-3.8,-1.8,46.9,22.5,32.4,958,275,563,68.0,1951,10.9,1929,46.0,1967,-16.1,1929,33.1,30.0,31.6,96,56,81,40.6,30.6,35.2,27.9,26.1,1.8,31.0,27.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,28.4,26.6,1.8,31.7,27.7,4.0,0.0,0.0,0.0,0.0,36.7,8.0,0.0,2.2,0,9.9,49,780,0,141,5694,0,1028,265,609,44,0.12,0.0,0,0.0,17,4
2005-02-09,48.9,25.0,35.1,37.0,46.9,30.9,37.9,38.8,2.0,-5.9,-2.9,-1.8,48.9,27.0,34.7,830,247,527,64.9,1977,14.0,1929,46.9,1990,-11.9,1929,33.1,30.0,32.2,96,59,82,41.0,30.6,35.4,27.9,26.1,1.8,29.9,27.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,28.3,26.5,1.8,30.2,27.4,2.9,0.0,0.0,0.0,0.0,37.8,3.0,0.0,1.4,2,9.8,20,761,0,233,5554,0,1698,582,611,95,0.12,0.0,0,0.0,17,0
2005-02-10,48.9,21.9,34.9,35.4,48.0,32.0,38.8,39.9,0.9,-10.1,-4.0,-4.5,43.5,21.6,32.7,989,316,621,62.1,1988,18.0,1929,43.0,1951,-9.0,1929,34.0,30.0,32.4,93,56,80,41.5,31.3,36.0,29.5,25.0,4.5,30.1,26.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,26.1,4.7,31.3,27.2,4.1,0.0,0.0,0.0,0.0,37.9,16.0,0.0,4.0,0,9.8,2,780,0,231,5694,0,1684,587,615,95,0.12,0.0,0,0.0,17,0
2005-02-11,50.0,21.9,34.5,36.0,48.0,32.0,38.8,39.9,2.0,-10.1,-4.3,-4.0,45.1,18.9,32.0,1006,304,640,66.0,1977,19.9,1929,43.5,1998,-5.1,1929,34.0,30.0,33.1,96,58,81,41.9,31.3,36.3,29.0,25.0,4.0,30.4,26.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,30.1,25.9,4.1,31.5,27.0,4.5,0.0,0.0,0.0,0.0,37.4,10.0,0.0,3.6,0,9.8,12,702,0,200,5125,0,1463,504,617,82,0.12,0.0,0,0.0,17,8
2005-02-12,50.0,27.0,38.7,38.5,48.0,32.0,38.8,39.9,2.0,-5.0,-0.2,-1.4,48.9,24.8,36.3,914,247,604,63.0,1971,18.0,1929,45.0,1971,-9.0,1933,34.0,30.9,33.3,96,58,82,41.9,31.6,36.5,26.5,25.0,1.4,26.3,26.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,27.7,26.3,1.4,27.5,27.4,0.2,0.0,0.0,0.0,0.0,37.0,18.0,0.0,4.9,0,9.6,74,580,0,102,4230,0,745,158,621,25,0.12,0.0,0,0.0,17,4
2005-02-13,50.0,34.0,42.4,42.1,48.0,32.0,38.8,39.9,2.0,2.0,3.6,2.2,43.2,29.1,36.5,990,322,871,61.0,1982,17.1,1936,45.0,1991,-7.1,1936,35.1,30.9,33.6,97,58,83,41.9,31.6,36.5,22.9,25.0,-2.2,22.5,26.1,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,25.7,28.3,-2.5,25.4,29.3,-4.0,0.0,0.0,0.0,0.0,36.3,22.0,3.0,12.6,296,9.6,14,784,0,239,5725,0,1741,606,623,97,0.11,0.0,0,0.0,17,0
2005-02-14,48.9,26.1,37.4,37.4,48.9,32.0,39.4,40.5,0.0,-5.9,-2.0,-3.1,43.0,20.1,33.6,973,311,673,65.7,1997,16.0,1936,45.1,1997,-7.1,1936,35.1,30.9,34.2,97,57,83,42.8,31.6,37.0,27.5,24.5,3.1,27.5,25.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,26.1,3.2,29.3,27.2,2.2,0.0,0.0,0.0,0.0,34.7,17.0,0.0,6.6,0,9.4,14,784,0,240,5725,0,1749,562,627,90,0.11,0.0,8,0.0,17,0
2005-02-15,48.0,19.0,32.7,33.4,48.9,32.0,39.4,40.5,-0.9,-13.0,-6.7,-7.0,44.1,14.2,29.5,1048,345,717,63.0,1981,17.1,1936,45.0,2007,-0.9,1936,36.0,32.0,34.3,100,59,84,42.8,32.0,37.2,31.5,24.5,7.0,32.2,25.6,6.7,0.0,0.0,0.0,0.0,0.0,0.0,33.1,25.7,7.4,33.8,26.8,7.0,0.0,0.0,0.0,0.0,35.2,16.0,0.0,5.2,99,9.3,0,784,0,242,5725,0,1764,629,629,100,0.11,0.0,0,0.0,17,0
2005-02-16,48.9,19.0,33.3,34.0,48.9,32.0,39.6,40.5,0.0,-13.0,-6.3,-6.5,43.5,17.8,30.2,1084,334,672,66.9,1948,14.0,1936,45.0,1982,-6.0,1936,36.0,32.0,34.7,100,59,85,42.8,32.0,37.4,31.0,24.5,6.5,31.7,25.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,32.4,25.6,6.8,33.1,26.6,6.5,0.0,0.0,0.0,0.0,36.5,15.0,0.0,4.7,0,9.3,0,784,0,242,5725,0,1764,633,633,100,0.11,0.0,0,0.0,17,0
2005-02-17,50.0,19.0,32.7,34.5,50.0,32.0,40.1,41.0,0.0,-13.0,-7.4,-6.5,45.1,15.3,30.6,1035,299,677,66.9,1977,21.0,1936,44.1,1931,8.1,1936,36.0,32.0,35.1,100,57,84,43.3,32.0,37.8,30.4,23.9,6.5,32.2,24.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,31.5,24.8,6.7,33.5,25.7,7.7,0.0,0.0,0.0,0.0,37.4,13.0,0.0,3.7,0,9.3,0,784,0,242,5725,0,1764,635,635,100,0.11,0.0,0,0.0,17,0
2005-02-18,48.9,19.9,33.4,34.5,50.0,33.1,40.6,41.5,-1.1,-13.1,-7.2,-7.0,44.1,20.3,31.5,1006,275,612,64.9,1982,21.9,1936,50.0,1995,12.0,2006,36.0,32.0,35.1,100,57,83,43.7,32.7,38.1,30.4,23.4,7.0,31.5,24.3,7.2,0.0,0.0,0.0,0.0,0.0,0.0,31.5,24.3,7.2,32.6,25.2,7.4,0.0,0.0,0.0,0.0,38.1,13.0,0.0,3.5,0,9.1,29,680,0,149,4966,0,1088,325,638,51,0.11,0.0,0,0.0,17,8
2005-02-19,57.0,23.0,37.2,39.9,50.0,33.1,40.6,41.5,7.0,-10.1,-3.4,-1.6,55.0,18.9,35.8,1020,252,549,66.0,1947,25.0,1936,50.0,1968,15.1,1936,36.0,33.1,35.1,100,57,83,43.3,33.1,38.1,25.0,23.4,1.6,27.7,24.3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,25.7,24.1,1.6,28.6,25.0,3.6,0.0,0.0,0.0,0.0,39.2,12.0,0.0,3.0,0,8.9,50,737,0,208,5379,0,1521,482,642,75,0.11,0.0,0,0.0,17,4
2005-02-20,46.0,33.1,41.0,39.6,51.1,33.1,41.2,42.1,-5.0,0.0,-0.2,-2.5,45.0,32.7,39.0,878,270,574,66.9,1995,28.0,1936,51.1,1995,16.0,1993,36.0,33.1,34.9,100,54,81,43.9,33.1,38.3,25.4,22.9,2.5,23.9,23.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,26.3,23.6,2.7,24.7,24.5,0.2,0.0,0.0,0.0,0.0,39.4,10.0,0.0,3.3,0,9.1,82,568,0,81,4145,0,588,95,644,15,0.1,0.0,41,0.02,17,4
2005-02-21,53.1,24.1,36.9,38.5,51.1,33.1,41.2,42.1,2.0,-9.0,-4.3,-3.6,48.6,21.6,34.5,989,311,658,66.9,2002,30.0,1957,48.9,1985,19.0,1993,36.0,33.1,34.7,100,54,80,43.9,33.1,38.3,26.5,22.9,3.6,28.1,23.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,27.4,23.8,3.6,29.2,24.7,4.5,0.0,0.0,0.0,0.0,39.9,12.0,0.0,3.7,106,9.0,5,784,0,242,5726,0,1763,648,648,100,0.1,0.0,0,0.0,17,0
2005-02-22,55.0,21.0,36.3,38.1,51.1,33.1,41.2,42.1,4.0,-12.1,-4.9,-4.0,52.3,16.5,33.8,1019,241,661,68.0,1968,30.0,1993,50.0,1968,21.9,2005,35.1,32.0,34.7,100,54,80,43.9,32.7,38.3,26.8,22.9,4.0,28.6,23.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,27.9,23.8,4.1,29.7,24.7,5.0,0.0,0.0,0.0,0.0,40.8,10.0,0.0,4.0,0,8.9,1,784,0,241,5726,0,1756,647,651,99,0.1,0.0,0,0.0,17,0
2005-02-23,57.9,21.9,37.6,39.9,52.0,33.1,41.7,42.4,5.9,-11.2,-4.1,-2.5,55.0,18.9,35.2,989,229,630,69.1,1995,33.1,1962,48.0,1958,14.0,1962,35.1,32.0,34.5,97,53,78,44.2,32.7,38.5,25.0,22.5,2.5,27.4,23.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,26.1,23.4,2.7,28.4,24.1,4.3,0.0,0.0,0.0,0.0,42.1,13.0,0.0,4.1,0,8.8,0,784,0,242,5726,0,1763,654,654,100,0.1,0.0,0,0.0,17,0
2005-02-24,57.9,23.0,38.8,40.5,52.0,34.0,42.1,43.0,5.9,-11.0,-3.2,-2.5,55.9,19.4,37.0,1047,218,580,64.0,1968,28.0,1993,48.0,1995,12.9,1993,35.1,32.0,34.5,93,53,76,44.2,33.3,38.7,24.5,22.0,2.5,26.1,22.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,25.4,22.7,2.7,27.0,23.6,3.4,0.0,0.0,0.0,0.0,43.9,10.0,0.0,3.4,0,8.6,0,784,0,242,5726,0,1763,657,657,100,0.1,0.0,0,0.0,17,0
2005-02-25,60.1,25.0,40.1,42.4,52.0,34.0,42.1,43.0,8.1,-9.0,-2.0,-0.5,60.1,25.0,39.7,818,182,413,69.1,1932,24.1,1993,55.0,1932,12.9,1993,35.1,32.0,34.3,93,50,76,44.2,33.3,38.7,22.5,22.0,0.5,24.8,22.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,22.1,0.5,25.2,23.0,2.2,0.0,0.0,0.0,0.0,45.3,5.0,0.0,1.2,0,8.9,0,785,0,241,5727,0,1762,660,660,100,0.1,0.0,0,0.0,17,0
2005-02-26,61.0,26.1,41.2,43.5,53.1,34.0,42.6,43.5,7.9,-7.9,-1.4,0.0,59.0,24.8,39.6,914,229,474,66.0,1968,28.0,1993,46.0,1992,10.9,1960,35.1,32.0,34.0,93,49,74,44.4,33.3,38.8,21.4,21.4,0.0,23.8,22.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,24.5,22.9,1.6,0.0,0.0,0.0,0.0,46.8,8.0,0.0,2.7,0,8.9,0,785,0,241,5727,0,1762,664,664,100,0.09,0.0,0,0.0,17,0
2005-02-27,61.0,26.1,43.0,43.5,54.0,34.0,43.2,43.9,7.0,-7.9,-0.2,-0.4,58.8,21.2,41.9,960,223,555,68.0,1968,28.0,1993,45.0,1992,10.9,1960,35.1,32.0,34.0,93,47,73,45.0,33.3,39.0,21.4,21.1,0.4,22.0,21.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,22.1,21.8,0.4,22.9,22.7,0.2,0.0,0.0,0.0,0.0,47.5,14.0,0.0,3.7,0,8.9,32,780,0,184,5691,0,1343,456,666,68,0.09,0.0,0,0.0,17,0
2005-02-28,57.0,41.0,47.8,48.9,54.0,35.1,43.7,44.6,3.1,5.9,4.1,4.3,55.6,38.8,46.2,827,258,542,66.9,1988,39.9,1960,44.1,1992,12.0,1960,35.1,32.0,34.0,93,47,71,45.0,33.8,39.4,16.0,20.3,-4.3,17.1,21.2,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,16.7,21.2,-4.5,17.8,22.1,-4.3,0.0,0.0,0.0,0.0,48.6,14.0,0.0,4.2,2,9.0,72,753,0,155,5498,0,1130,270,666,41,0.09,0.0,41,0.13,17,4
2005-03-01,62.1,33.1,46.2,47.5,54.0,35.1,43.7,44.6,8.1,-2.0,2.5,2.9,59.7,30.9,45.3,865,211,429,66.0,1986,26.1,1993,48.0,1975,10.9,1993,35.1,32.0,34.0,93,47,71,45.0,33.8,39.4,17.5,20.3,-2.9,18.7,21.2,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,17.8,20.9,-3.1,19.1,21.8,-2.7,0.0,0.0,0.0,0.0,48.6,10.0,0.0,2.2,0,8.9,80,203,0,57,1484,0,418,41,676,6,0.09,0.0,0,0.0,17,4
2005-03-02,62.1,39.0,50.0,50.5,55.0,35.1,44.1,45.0,7.0,4.0,5.9,5.6,58.3,35.6,47.1,804,281,667,71.1,1968,28.0,1993,46.9,1968,19.9,1960,35.1,33.1,34.2,93,45,71,45.5,34.3,39.7,14.4,20.0,-5.6,14.9,20.9,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,15.7,21.8,-6.1,16.4,22.9,-6.5,0.5,0.0,0.0,0.0,49.8,20.0,0.0,9.2,292,8.9,18,785,0,227,5728,0,1654,544,680,80,0.09,0.0,0,0.0,17,0
2005-03-03,64.0,30.0,45.5,47.1,55.0,35.1,44.1,45.0,9.0,-5.0,1.4,2.2,64.0,28.4,44.2,869,229,511,66.9,1968,21.0,1960,48.0,1983,18.0,1960,35.1,33.1,34.5,93,47,72,45.9,34.3,39.7,17.8,20.0,-2.2,19.4,20.9,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,18.4,20.5,-2.2,20.0,21.4,-1.4,0.0,0.0,0.0,0.0,51.4,7.0,0.0,3.0,0,8.9,0,785,0,241,5728,0,1761,682,682,100,0.09,0.0,0,0.0,17,0
2005-03-04,64.9,32.0,48.6,48.6,55.0,35.1,44.2,45.0,9.9,-3.1,4.3,3.6,64.9,31.6,46.8,849,200,516,69.1,1986,25.0,1960,50.0,1983,15.1,1960,36.0,34.0,35.6,96,49,74,46.2,34.7,40.3,16.4,20.0,-3.6,16.4,20.7,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,17.3,21.1,-3.8,17.3,21.8,-4.5,0.0,0.0,0.0,0.0,53.2,14.0,0.0,5.5,0,8.9,27,785,0,219,5728,0,1596,575,685,84,0.09,0.0,0,0.0,17,0
2005-03-05,66.0,33.1,50.2,49.6,55.9,35.1,44.6,45.5,10.1,-2.0,5.6,4.1,66.0,36.0,49.3,756,182,464,66.0,2005,30.0,1960,46.9,1968,14.0,1955,37.0,34.0,35.8,96,47,74,46.6,34.7,40.5,15.3,19.4,-4.1,14.8,20.3,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,15.8,20.2,-4.3,15.3,21.2,-5.9,0.0,0.0,0.2,0.0,55.0,14.0,0.0,4.0,353,8.8,49,684,0,121,4990,0,886,281,689,41,0.08,0.0,0,0.0,17,0
2005-03-06,72.0,35.1,54.7,53.6,55.9,36.0,45.1,46.0,16.0,-0.9,9.5,7.6,71.1,36.0,54.1,846,118,361,72.0,2005,35.1,1960,46.0,1979,19.0,1943,37.0,35.1,36.5,97,49,75,47.1,35.6,41.0,11.3,18.9,-7.6,10.3,19.8,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,11.7,19.4,-7.7,10.4,20.3,-9.9,3.6,0.0,4.7,0.0,56.5,12.0,0.0,2.5,1,8.9,35,785,0,229,5729,0,1668,613,692,89,0.08,0.0,0,0.0,17,0
2005-03-07,72.0,45.0,58.6,58.5,55.9,36.0,45.1,46.0,16.0,9.0,13.5,12.4,71.1,45.0,57.6,663,200,440,72.0,2005,43.0,1993,48.0,1986,23.0,1931,37.9,35.1,36.7,97,49,75,47.1,35.6,41.2,6.5,18.9,-12.4,6.3,19.8,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.5,-13.5,6.8,21.4,-14.6,8.5,0.0,8.6,0.0,56.5,23.0,0.0,8.3,293,8.9,40,785,0,191,5729,0,1395,494,696,71,0.08,0.0,0,0.0,17,0
2005-03-08,75.0,37.9,57.0,56.5,57.0,36.0,45.7,46.4,18.0,2.0,11.3,10.1,75.0,39.0,56.7,663,113,359,75.0,2005,39.0,1951,46.0,1983,21.9,1931,37.9,35.1,36.9,97,47,75,47.5,35.6,41.5,8.5,18.5,-10.1,7.9,19.3,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,8.8,19.3,-10.4,8.3,20.0,-11.7,6.5,0.0,7.0,0.0,55.4,14.0,0.0,3.8,0,8.8,4,785,0,241,5729,0,1759,699,699,100,0.08,0.0,0,0.0,17,0
2005-03-09,75.9,39.0,57.0,57.6,57.0,36.0,45.7,46.4,18.9,3.1,11.3,11.2,75.0,39.9,56.3,660,177,393,75.9,2005,35.1,1932,48.0,1983,21.9,1935,37.9,35.1,37.0,97,49,75,47.8,35.6,41.5,7.4,18.5,-11.2,7.9,19.3,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,19.3,-11.5,8.3,20.0,-11.7,7.6,0.0,7.0,0.0,53.8,13.0,0.0,4.0,2,8.9,12,739,0,229,5396,0,1669,665,702,95,0.08,0.0,0,0.0,17,0
2005-03-10,73.0,39.0,54.3,56.1,57.0,36.0,45.7,46.4,16.0,3.1,8.6,9.7,73.0,37.0,53.1,829,182,463,73.0,2005,36.0,1932,46.9,1983,12.9,1948,37.9,35.1,37.2,97,49,75,47.8,35.6,41.7,8.8,18.5,-9.7,10.6,19.3,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,9.2,19.3,-10.1,11.0,20.0,-9.0,6.1,0.0,4.3,0.0,52.2,9.0,0.0,4.2,99,8.9,9,785,0,241,5730,0,1758,706,706,100,0.08,0.0,0,0.0,17,0
2005-03-11,73.9,34.0,55.2,54.0,57.9,37.0,46.8,47.5,16.0,-3.1,8.5,6.5,73.0,34.0,55.0,738,107,366,73.9,2005,39.9,2006,48.9,2007,21.9,1958,37.9,35.1,37.2,93,48,73,48.4,36.1,42.3,11.0,17.5,-6.5,9.7,18.2,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,11.3,18.2,-6.8,10.1,18.9,-8.8,4.0,0.0,5.2,0.0,52.2,20.0,0.0,3.9,2,9.0,15,785,0,230,5730,0,1678,662,708,94,0.07,0.0,0,0.0,17,0
2005-03-12,69.1,37.0,56.8,53.1,57.9,37.0,46.8,47.5,11.2,0.0,10.1,5.6,69.1,30.2,54.3,901,218,579,69.1,2005,44.1,1960,48.0,2007,23.0,1956,37.9,36.0,37.6,96,48,74,48.4,36.5,42.3,11.9,17.5,-5.6,8.1,18.2,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.1,-6.1,8.8,19.8,-11.0,3.1,0.0,6.8,0.0,51.1,17.0,0.0,9.1,98,9.1,12,785,0,237,5730,0,1730,625,711,88,0.07,0.0,0,0.0,17,0
2005-03-13,68.0,28.0,46.4,48.0,57.9,37.0,46.8,47.5,10.1,-9.0,-0.4,0.5,66.0,25.9,44.2,927,171,583,73.4,1998,39.9,1944,46.9,2003,21.0,1941,39.0,36.0,37.8,97,48,74,48.4,36.5,42.4,16.9,17.5,-0.5,18.5,18.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.6,18.2,-0.5,19.3,18.9,0.4,0.0,0.0,0.0,0.0,50.0,9.0,0.0,4.0,6,8.9,0,785,0,241,5730,0,1757,715,715,100,0.07,0.0,0,0.0,17,0
2005-03-14,71.1,28.0,49.3,49.6,57.9,37.0,46.8,47.5,13.1,-9.0,2.5,2.2,69.8,21.7,48.0,1064,177,534,72.0,1994,39.9,1943,48.9,1995,16.0,1944,39.0,36.0,37.9,97,48,75,48.4,36.5,42.6,15.3,17.5,-2.2,15.7,18.2,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,16.4,18.5,-2.2,16.7,19.4,-2.7,0.0,0.0,0.0,0.0,49.1,22.0,0.0,6.5,0,9.1,19,785,0,240,5730,0,1750,699,718,97,0.07,0.0,0,0.0,17,0
2005-03-15,66.9,45.0,55.8,55.9,59.0,37.0,47.3,48.0,7.9,7.9,8.5,7.9,64.6,41.7,52.2,816,281,652,71.1,1947,37.9,1949,52.7,1998,21.0,1944,39.0,36.0,37.9,97,46,73,48.9,36.5,42.8,9.0,16.9,-7.9,9.2,17.6,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,10.3,19.3,-9.0,10.4,20.0,-9.5,5.9,0.0,5.8,0.0,47.8,22.0,6.0,13.7,296,9.1,63,778,0,183,5680,0,1336,464,721,64,0.07,0.0,0,0.0,17,0
